time,tavg,tmin,tmax,prcp,,,,,
10-03-2018,28.4,21.3,38,,,,7,,1011.2
11-03-2018,28.2,22.3,37,,,,,,1011.5
12-03-2018,28.4,23,36,,,,14.6,,
13-03-2018,29.4,23,39,,,,12.3,,
14-03-2018,29.1,20.4,39.2,,,,8.8,,1008.6
15-03-2018,28.9,21.3,37,,,,15.4,,1008.1
16-03-2018,26.6,23.6,30.6,0,,,8.2,,
17-03-2018,27.9,21.8,36.2,0.3,,,,,
18-03-2018,28.9,21,37.8,0,,,7,,
19-03-2018,28.7,24,35.8,,,,7.5,,
20-03-2018,30,21.5,39.6,,,,8.3,,
21-03-2018,28.8,22,37.4,,,,7.2,,
22-03-2018,29.1,24.8,36,,,,11.9,,
23-03-2018,30.1,24.6,38.8,,,203,19.8,,
24-03-2018,29.6,23.7,37,,,191,12.9,,1009.9
25-03-2018,29,24.4,35,,,184,13.3,,
26-03-2018,29.9,25.2,37,,,,13.9,,
27-03-2018,30,25.5,38,,,212,16.9,,
28-03-2018,30.2,24.4,38,,,206,17,,
29-03-2018,29.4,26.6,35,,,204,25.3,,1007.7
30-03-2018,29.6,,,,,,,,
31-03-2018,29.4,26.6,36,,,198,23.8,,
01-04-2018,27.6,21,36,,,,17.1,,
02-04-2018,27.3,20.8,,6.1,,,,,
03-04-2018,28.7,23,34,0,,,11.4,,
04-04-2018,26.4,20.6,35,0,,187,15.9,,
05-04-2018,27.3,18.5,33,11.9,,,13.1,,
06-04-2018,28.6,24.8,35,0,,206,21,,
07-04-2018,27.9,,,0,,,,,
08-04-2018,27.5,22,33.2,7.1,,,,,
09-04-2018,27.9,23,35.4,0,,,11.8,,
10-04-2018,28.4,22.4,34,3,,,11.1,,
11-04-2018,29.7,24.1,36,0,,,,,
12-04-2018,28.7,,,,,,,,
13-04-2018,29.4,22.4,37,,,,9.6,,
14-04-2018,29.4,25,38,,,219,13.6,,
15-04-2018,30.3,24,,,,,,,
16-04-2018,32.8,26.4,,,,,,,
17-04-2018,31.8,26,40.2,,,217,23.2,,
18-04-2018,31.3,25,38,,,209,17.4,,
19-04-2018,31.2,26.4,38,,,195,17.8,,
20-04-2018,30.8,28,37,,,202,28,,
21-04-2018,31.7,26.7,38,0,,209,25.2,,
22-04-2018,32.2,27.8,39,,,,23,,
23-04-2018,30.5,,,,,,,,
24-04-2018,30.2,23,38,4.1,,227,16.5,,
25-04-2018,31.2,24.5,40,0,,,14.3,,
26-04-2018,31.2,27.4,38,,,203,27.6,,
27-04-2018,30.9,27.8,37,,,188,22.7,,
28-04-2018,30.7,25,37,,,184,21.8,,
29-04-2018,29.5,22.1,37,5.1,,222,21.8,,
30-04-2018,29.3,22.8,37,0.3,,,24.5,,
01-05-2018,26.8,21.2,31,32,,,,,
02-05-2018,29.2,24.5,,0,,,,,
03-05-2018,28.8,22.6,35.2,3,,229,13.7,,
04-05-2018,29.8,25,34.4,0,,,17.8,,
05-05-2018,31.1,27,37,,,206,25.1,,
06-05-2018,30.8,27.8,35.8,,,204,28.9,,
07-05-2018,30.4,28,35,,,209,27.8,,
08-05-2018,31.1,27.6,37,0,,205,29.7,,
09-05-2018,31.2,28.6,37,0,,,29.6,,1005.3
10-05-2018,31.4,25.4,38,0,,191,15.2,,
11-05-2018,30.3,27,38,,,199,17.4,,
12-05-2018,31.1,26,37,0,,,16.4,,1005.9
13-05-2018,29.2,21,,31,,,,,
14-05-2018,25.2,21.6,33,0,,,13.7,,
15-05-2018,28.9,21.9,34,31,,,11.2,,
16-05-2018,28.9,,,0,,,,,
17-05-2018,29.1,20.9,35,43.9,,208,18.4,,
18-05-2018,31.1,26.6,,0,,,,,
19-05-2018,30.3,25.1,,0,,,,,
20-05-2018,29.5,,,,,,,,
21-05-2018,29.2,22,34.4,5.1,,,11.3,,
22-05-2018,31.1,27.5,,0,,,,,
23-05-2018,26.2,,,,,,,,
24-05-2018,30.6,24.6,,,,,,,
25-05-2018,30.7,27.8,,,,,,,
26-05-2018,30.9,27.5,,,,,,,
27-05-2018,31,27.7,36,,,194,14.1,,
28-05-2018,31.1,27.6,36,,,196,16.5,,
29-05-2018,31.4,27.9,36,,,,12.5,,
30-05-2018,31.3,,,,,,,,
31-05-2018,30.7,25.3,34,0.5,,206,13.1,,
01-06-2018,31.6,28,36,0,,189,15.2,,
02-06-2018,30.3,,,,,,,,
03-06-2018,30.4,25.3,,0,,,,,
04-06-2018,31.1,25.8,35,0.3,,,6.3,,
05-06-2018,30.5,,,0,,,,,
06-06-2018,31,27,35.2,0.3,,,6.1,,
07-06-2018,31.8,27.3,,0,,,,,
08-06-2018,29.8,27,34.8,,,,,,
09-06-2018,29.7,25.8,32,0.5,,,12.9,,
10-06-2018,29.8,27.5,35,0,,,5.6,,
11-06-2018,30.9,26.8,34,7.1,,255,13.6,,
12-06-2018,27.4,26,30,0,,,7.3,,
13-06-2018,30.2,25,35,6.1,,241,14.2,,
14-06-2018,31.9,25.8,37,0,,220,16.4,,
15-06-2018,33.4,27.7,40,,,,12.7,,
16-06-2018,33,27.1,40,,,226,11.1,,
17-06-2018,33.2,27.4,42,0,,233,12,,
18-06-2018,34.9,26.8,42,0,,,10.6,,
19-06-2018,31.8,25,42.2,,,248,9.7,,
20-06-2018,32.9,25,39.4,,,,5.7,,
21-06-2018,28,24,36,,,,8.6,,
22-06-2018,29.4,23.1,,,,,,,
23-06-2018,28.2,,,11.9,,,,,
24-06-2018,29.8,27.8,33,16,,213,12.2,,
25-06-2018,28.6,25.8,30.2,1,,,9.6,,
26-06-2018,25.9,23,29,4.1,,,7.7,,
27-06-2018,24.6,24,26,19.1,,,3.2,,
28-06-2018,26.3,23.8,28,64,,,7.2,,
29-06-2018,29.3,25,33,7.9,,,10.3,,1002.8
30-06-2018,27.9,25,35,0,,226,9.1,,
01-07-2018,28,24.3,,16,,,,,
02-07-2018,28.8,25,33.2,7.1,,,8.9,,
03-07-2018,29.8,25.4,,2,,,,,
04-07-2018,29.1,27.6,34,0.3,,,9.1,,
05-07-2018,29.5,26.8,32.2,2,,,,,
06-07-2018,30.2,27,34.6,0,,,6.1,,
07-07-2018,26.7,25,29,18,,,9.1,,
08-07-2018,29,24.9,33,15,,,5.8,,
09-07-2018,29.7,26.3,,0,,,,,
10-07-2018,29.3,27,34,3,,,7.6,,
11-07-2018,28.6,26.8,30.4,5.1,,,5.8,,
12-07-2018,28.2,26.1,31,1,,,3.5,,
13-07-2018,28.3,25.5,33,2,,,5.5,,
14-07-2018,27.2,25.2,31.2,17,,,4.6,,
15-07-2018,27.8,25,30.2,48,,,11.2,,
16-07-2018,26.1,25.6,27,122.9,,,,,
17-07-2018,28.2,25.1,32,33,,,11.5,,
18-07-2018,28.9,25.8,32,13,,,3.1,,
19-07-2018,29.1,27,33,0,,,4.9,,
20-07-2018,28.2,26.6,29.4,8.9,,332,9.1,,
21-07-2018,25.7,24.8,28,195.1,,268,19.5,,
22-07-2018,26.4,24.5,27,23.9,,225,20.1,,
23-07-2018,29.8,25,33,4.1,,212,18.4,,
24-07-2018,29.3,26.4,32,0,,,8.9,,
25-07-2018,29.3,,,2,,,,,
26-07-2018,28.8,25,31,14,,,6.2,,
27-07-2018,28.9,25.6,33,0,,259,11.8,,
28-07-2018,29.4,25.6,,0.8,,,,,
29-07-2018,29.1,25.6,33.6,1,,250,10.2,,
30-07-2018,26.4,24.6,30,32,,,5.9,,
31-07-2018,27.6,24,,19.1,,,,,
01-08-2018,27.7,25.2,29.4,1,,,6.6,,
02-08-2018,27.7,24.9,31,0,,,8.3,,
03-08-2018,29,25,33.2,0,,271,10.9,,1001.5
04-08-2018,30.8,25.6,,,,,,,
05-08-2018,28.6,25,34,0,,,6.4,,1000.7
06-08-2018,26.4,23.8,28,7.9,,,4.9,,
07-08-2018,25.8,24,,173,,,,,
08-08-2018,28.9,24.8,,4.1,,,,,
09-08-2018,29.3,25.9,32.4,0,,,4.2,,
10-08-2018,28.8,25.4,,2,,,,,
11-08-2018,29,26,32,11.9,,,3,,998.7
12-08-2018,28.2,26,32,2,,,2.1,,996.9
13-08-2018,28.6,25.8,33.4,6.1,,,3.9,,996.7
14-08-2018,27.3,25.3,29.4,48,,,5.6,,995.9
15-08-2018,28,25.9,31,9.9,,70,12.6,,994.6
16-08-2018,28.6,27,32,7.1,,163,13.2,,998
17-08-2018,29.2,25.2,,34,,,,,
18-08-2018,28.7,27,32,0,,,4.2,,
19-08-2018,28.8,25.2,33,1,,,5.8,,996.6
20-08-2018,27.6,26,30,3,,,2.6,,
21-08-2018,28.4,25.6,32,8.9,,,2.4,,
22-08-2018,28.9,26,32,3,,282,7.9,,
23-08-2018,28.6,26.3,33,0,,,6.2,,
24-08-2018,29.2,,,15,,,,,
25-08-2018,28.2,27,30,0,,,9.6,,999.5
26-08-2018,25.8,24.9,27,5.1,,,10.8,,997.6
27-08-2018,27.6,24.6,29.2,6.1,,257,9.4,,998.2
28-08-2018,28,25.5,,0.3,,,,,
29-08-2018,28,25.5,32,0,,,6.1,,
30-08-2018,28.6,25.8,32,0.5,,239,6.5,,
31-08-2018,27.5,,,0,,,,,
01-09-2018,26.8,23.6,30,73.9,,,10.3,,
02-09-2018,26.9,25,30.2,2,,,6.5,,1003.3
03-09-2018,28.1,24.3,32,4.1,,,9.4,,
04-09-2018,28.5,25.6,31,0,,,7.3,,
05-09-2018,25.7,25,28,7.1,,278,10.6,,
06-09-2018,25.2,24,,98,,,,,
07-09-2018,28,24,,7.1,,,,,
08-09-2018,27.8,23.6,,0,,,,,
09-09-2018,29.2,25,33,0,,,5.3,,1006.6
10-09-2018,28.7,25.9,33.2,0,,,5.7,,
11-09-2018,28.9,25.4,33,20.1,,,4.5,,1008.7
12-09-2018,29.3,25.1,34,0,,,7.6,,1006.7
13-09-2018,29.6,25.2,35,,,263,7.9,,1005.6
14-09-2018,29.6,26,34,,,,6.3,,1006.4
15-09-2018,28.7,25,34.2,0,,,,,1006.7
16-09-2018,27.2,24.2,31,7.1,,,,,1005.2
17-09-2018,28.3,24.6,34.2,0,,,,,
18-09-2018,29.7,24.9,35,,,,,,1003.7
19-09-2018,28.8,25.4,33,0,,,6.5,,
20-09-2018,25.8,24,27,55.9,,45,18.7,,998.6
21-09-2018,26.3,24,30,49,,157,24.3,,
22-09-2018,27.2,23.7,30,46,,,9.9,,
23-09-2018,28.3,24,,7.1,,,,,
24-09-2018,29.4,24.9,34,3,,,7.3,,
25-09-2018,27.7,25,33,0,,,5.9,,1008.2
26-09-2018,27.6,24,33,29,,,3.9,,
27-09-2018,29.3,24.5,,2,,,,,
28-09-2018,29.2,25.7,33,0,,,4.5,,1008.7
29-09-2018,29.1,25,,,,,,,
30-09-2018,29.9,25.1,34.5,,,,2.1,,1008.5
01-10-2018,29.9,25.9,,,,,,,
02-10-2018,29.8,25,35,0,,,3.7,,
03-10-2018,30.1,25,35,,,,2.9,,
04-10-2018,30.1,25,36,,,,2.9,,1010
05-10-2018,30,24.9,35.9,,,,2.9,,
06-10-2018,29.7,,,,,,,,
07-10-2018,29.2,24,34,0,,,1.5,,
08-10-2018,29,23.5,35,,,,5.2,,1009
09-10-2018,27.8,23.4,33,,,,9.7,,
10-10-2018,23.6,23,26,7.9,,37,15.8,,
11-10-2018,25.3,22,28,70.1,,94,18,,
12-10-2018,25.5,23,27,96,,193,18.1,,
13-10-2018,25.9,21.4,,17,,,,,
14-10-2018,27.3,21.9,,0,,,,,
15-10-2018,27.3,22.2,32,,,,,,
16-10-2018,27.2,21.8,33,,,,2.7,,
17-10-2018,27.2,21.2,33,,,,4.3,,
18-10-2018,27.4,21.8,33,,,,5,,
19-10-2018,28,21.8,,,,,,,
20-10-2018,28.2,23,34,,,,1.4,,1012.5
21-10-2018,27,23.4,34,,,,2.4,,
22-10-2018,27.3,20.9,33,,,,,,
23-10-2018,27.6,22.2,34,,,,,,1011.8
24-10-2018,27.7,22.5,33,,,,1.7,,
25-10-2018,25.6,,,2,,,,,
26-10-2018,24.9,17.1,33.4,0,,,1.6,,
27-10-2018,24.6,19.4,31,,,,4.5,,
28-10-2018,22.8,19,25,,,,2.9,,1013.9
29-10-2018,25,20.9,29.4,,,,11.7,,
30-10-2018,24.7,22,29,,,,11.6,,1011.1
31-10-2018,25.6,21,30,0,,,8.5,,1012.1
01-11-2018,27.1,21,32,,,,7.3,,1012.1
02-11-2018,26.9,22.5,32,,,,3.2,,1012.4
03-11-2018,27.1,22,32,,,,1.3,,1013.1
04-11-2018,27.8,22.4,34,,,,3.1,,
05-11-2018,28,22.4,33,,,,5.4,,
06-11-2018,27.8,21.9,34,,,,5.4,,1012.3
07-11-2018,27.8,23.5,33,,,,5.1,,
08-11-2018,26.1,22,31,,,,6,,
09-11-2018,26.3,23,31,,,,2.2,,1011.6
10-11-2018,25.4,20.6,31,,,,1.5,,
11-11-2018,25.1,21,30.4,,,,3.5,,
12-11-2018,23.9,18.4,30,,,,3.9,,
13-11-2018,24.6,18.4,,,,,,,
14-11-2018,24.6,18.3,31,,,,3.9,,1011
15-11-2018,25.8,19.1,,,,,,,
16-11-2018,25,17.8,34.2,,,,3,,
17-11-2018,25.8,16.7,,,,,,,
18-11-2018,26.3,,,,,,,,
19-11-2018,26,,,,,,,,
20-11-2018,24.8,20.4,32,,,,0.6,,
21-11-2018,25.7,18.9,32.2,,,,1.9,,
22-11-2018,24.8,21,31,,,,1.4,,1015.3
23-11-2018,23.1,18,30,,,,1.6,,
24-11-2018,21.6,15,30,,,,4.5,,
25-11-2018,21.4,13.6,30.6,,,,2.8,,1015.3
26-11-2018,20.9,13.8,30,,,,1.8,,
27-11-2018,22.7,14.4,30,,,,1.5,,1015.3
28-11-2018,23.1,16.7,30,,,,0.8,,
29-11-2018,22.9,17,30.4,,,,2.5,,
30-11-2018,22.5,16.3,30,,,,1.7,,
01-12-2018,22.8,17,29,,,,1.1,,1014.3
02-12-2018,22.2,16.3,30,,,,1.8,,
03-12-2018,22.2,15.8,29,,,,3.1,,
04-12-2018,21.8,15.1,29,,,,3.5,,1015.5
05-12-2018,22.6,15.7,29.4,,,,0.5,,
06-12-2018,22.3,18,28.6,,,,1.3,,
07-12-2018,22.2,16,30,,,,1.1,,
08-12-2018,21.6,17,28,,,,5.5,,
09-12-2018,21.1,14.6,29,,,,3.3,,
10-12-2018,21.6,13.7,29,,,,3.7,,
11-12-2018,22.2,14.7,29.4,,,,1.4,,
12-12-2018,22.9,16.8,30,,,,2.1,,
13-12-2018,24.1,16.5,,,,,,,
14-12-2018,22.8,17.8,,,,,,,
15-12-2018,22.4,17.8,,,,,,,
16-12-2018,21.5,,,,,,,,
17-12-2018,19.2,16.4,21.4,0,,29,17,,
18-12-2018,17.8,16.8,,6.1,,,,,
19-12-2018,20.3,17,24.2,1,,,2.9,,1016.8
20-12-2018,19.7,13.9,27,0,,,3.3,,
21-12-2018,19.8,13,,,,,,,
22-12-2018,19.1,14,26.4,,,,4,,1016
23-12-2018,18.8,11.1,27,,,,3.5,,1016
24-12-2018,18.4,9.9,27.4,,,,2.4,,
25-12-2018,19.1,11.2,27.4,,,,0.8,,
26-12-2018,19.5,12.4,27,,,,2.7,,
27-12-2018,20.3,13.4,27.4,,,,3.7,,1013.5
28-12-2018,17.2,13.4,23.6,,,,4.5,,
29-12-2018,16.7,9.5,25.2,,,,5,,
30-12-2018,17.2,8.2,26,,,,4.8,,
31-12-2018,17.5,9.5,26.8,,,,4.2,,
01-01-2019,18.2,9.5,27.4,,,,2.7,,
02-01-2019,18.5,9.8,27,,,,1.8,,
03-01-2019,19.6,11.2,29,,,,1.5,,
04-01-2019,19.6,12.4,27.4,,,,3.5,,1019.3
05-01-2019,18.6,10.6,27,,,,2.7,,
06-01-2019,19.1,10.2,28,,,,2.6,,
07-01-2019,20.2,10.9,30.4,,,,2.6,,
08-01-2019,20.7,13,29.6,,,,3.4,,
09-01-2019,20,12.4,27.6,,,,1.1,,
10-01-2019,19.9,12.8,27.8,,,,1.8,,
11-01-2019,20.2,14,27,,,,2.2,,
12-01-2019,19.9,13.5,27,,,,2.9,,1016.3
13-01-2019,19.9,12.4,28,,,,2.5,,
14-01-2019,21.5,13.4,30,,,,5.9,,
15-01-2019,20.2,,,,,,,,
16-01-2019,19,13,26,,,,4.7,,
17-01-2019,19.9,11.5,28.4,,,,2.5,,1014.6
18-01-2019,21.3,13.5,29.2,,,,3.9,,1014.3
19-01-2019,20,16,29,,,,3,,1015.6
20-01-2019,20.6,14.6,28,,,,2.5,,
21-01-2019,21.7,12.8,30.4,,,,3.9,,
22-01-2019,22.7,18.8,30.6,,,,2.7,,
23-01-2019,21.6,17,30.6,,,,4.1,,
24-01-2019,22,17.8,30,,,,4.2,,
25-01-2019,22.2,15,30,,,,4.8,,
26-01-2019,22.4,15.2,30,,,,3.6,,1016.4
27-01-2019,20.6,17.1,24.8,,,,6.9,,
28-01-2019,20.9,18.6,25.4,0,,333,6.6,,1017.4
29-01-2019,20.2,17,26.2,0,,,4.6,,
30-01-2019,18.7,10.8,26.6,,,,5,,
31-01-2019,18.7,10.4,28,,,,4.5,,
01-02-2019,19.9,9.9,29,,,,2.9,,
02-02-2019,20.4,11.7,,,,,,,
03-02-2019,21.6,12.2,31.6,,,,2.2,,1016.9
04-02-2019,22.4,13.3,31,,,,3.2,,
05-02-2019,22.7,13.8,,,,,,,
06-02-2019,23.6,13.1,33.6,,,,3.1,,
07-02-2019,24.2,14.5,33.8,,,,5,,1013.6
08-02-2019,24.3,17.6,31.2,,,,5.1,,
09-02-2019,24.7,19.4,30.8,,,,5.3,,
10-02-2019,22.2,,,,,,,,
11-02-2019,21.3,13.4,29,,,,3.8,,
12-02-2019,21.8,13.8,29.2,,,,3.8,,
13-02-2019,22.9,14.3,31,,,,3.3,,
14-02-2019,24.2,15.8,34,,,,3.5,,
15-02-2019,25.1,19,,,,,,,
16-02-2019,23,17.7,,1,,,,,
17-02-2019,25.3,17.9,32,0.3,,,7.5,,
18-02-2019,24.6,17.9,33,0,,,4.6,,
19-02-2019,26.2,18.8,33.8,,,,4.8,,1012.7
20-02-2019,27.3,20.4,34,,,195,6.6,,
21-02-2019,27.3,22.5,35,,,,5.8,,1016.2
22-02-2019,28.3,19.7,38.8,,,,6.2,,
23-02-2019,29.8,21.6,38.2,,,,5.7,,1010.2
24-02-2019,28.1,22.9,36.6,,,,6.9,,
25-02-2019,26.4,22,31.4,0.3,,96,12.8,,
26-02-2019,27,23.3,32,0,,157,15.4,,1009.4
27-02-2019,25.7,24,32,,,,14.3,,1008.7
28-02-2019,24.6,18.2,32,22.1,,,5.6,,
01-03-2019,23.5,21,29,0,,,9.3,,1013.6
02-03-2019,24.2,18,30.8,,,,6,,1013.6
03-03-2019,26.1,19.6,32.4,,,,4.3,,
04-03-2019,27.3,22.5,33.6,,,,11.1,,
05-03-2019,27.7,24,33,0.3,,,13.3,,
06-03-2019,27.3,24.4,33,1,,,7.1,,1008.1
07-03-2019,26.1,23,32,0,,,7.4,,1009.7
08-03-2019,25.9,20,32.2,,,,3.8,,1012
09-03-2019,27,20.7,34.6,,,,4.7,,1012.3
10-03-2019,27.9,23.3,33,,,172,11.7,,1011.6
11-03-2019,29.1,24.2,35,,,,8.8,,1012
12-03-2019,29.1,23.6,36.4,0,,,7.5,,
13-03-2019,30.2,24.8,37.2,,,,6.7,,
14-03-2019,29.6,25.2,36,,,,,,
15-03-2019,28.1,,,,,,,,
16-03-2019,27.6,20.9,33,2,,,,,1014.2
17-03-2019,28.2,23.2,36.6,0,,,8,,1013.1
18-03-2019,26.2,21,33.2,,,300,9.2,,1013.8
19-03-2019,28,21.4,34.4,,,,7.3,,
20-03-2019,28.8,22.8,36.2,,,,,,1010.4
21-03-2019,28.6,23.4,36,,,,9.5,,
22-03-2019,29.2,24,36.8,,,,6.4,,1010.8
23-03-2019,29.2,24.6,37.2,,,,5.9,,
24-03-2019,29.8,21.9,38,,,,4.2,,1010.4
25-03-2019,29.9,24.8,38,,,,4.2,,1010.7
26-03-2019,29.4,23.1,37,,,,7,,
27-03-2019,29,24.6,35,,,,8.4,,
28-03-2019,29.4,24.9,37,,,,6.7,,1011.4
29-03-2019,29.2,25,36,0,,174,11.5,,1009
30-03-2019,30.2,24.8,37.2,,,176,9.8,,1007.8
31-03-2019,30.4,26.5,,,,,,,
01-04-2019,29.7,23.2,36,0,,221,14.4,,
02-04-2019,30.1,24.4,37.4,,,177,9.7,,1008.3
03-04-2019,29.7,25.8,35.8,,,176,10.8,,
04-04-2019,29.4,25.7,34.8,,,179,13.5,,1009.7
05-04-2019,31.3,25.8,,,,,,,
06-04-2019,29.5,,,,,,,,
07-04-2019,29.1,22.8,,0,,,,,
08-04-2019,28.1,25.5,32.2,0.8,,173,12.9,,1008.3
09-04-2019,29.7,25,36.2,0.8,,,11.9,,1007.9
10-04-2019,29.8,23.9,35.8,0,,,11.3,,1008.6
11-04-2019,29.9,25.8,38,,,176,10.6,,
12-04-2019,30.6,23.3,39.4,,,,6.5,,1007.3
13-04-2019,30.4,24.8,37.6,,,165,9.9,,
14-04-2019,31.2,26.8,39,,,,8.1,,
15-04-2019,30.8,26.3,38.2,,,177,10.5,,
16-04-2019,32.4,27,43.2,,,,7.9,,
17-04-2019,31.4,24.8,41.4,,,,7,,1008.8
18-04-2019,30.2,24.2,38,,,,8.2,,1009.7
19-04-2019,29.7,26,37.2,0.3,,127,8.1,,
20-04-2019,29.2,22.1,37.2,0.5,,187,9.1,,
21-04-2019,28.2,,,0,,,,,
22-04-2019,27.4,20.4,,13,,,,,
23-04-2019,29.1,20,36,8.9,,,6.5,,1008
24-04-2019,30.2,25.1,37,0,,,5.3,,1008.4
25-04-2019,30.6,25.6,36.6,,,,9.8,,
26-04-2019,31.2,26.6,37,,,117,11,,1006
27-04-2019,31.9,29,39,,,,14.1,,1005
28-04-2019,31.7,27.4,38,,,,11.8,,
29-04-2019,31.4,28,37.4,,,142,13,,1005.6
30-04-2019,31,28,37.4,,,169,13.3,,
01-05-2019,31.2,26.8,37,,,,11.9,,
02-05-2019,28.4,25,34,,,71,12.1,,
03-05-2019,24.5,,,61,,,,,
04-05-2019,29.3,21.3,,161,,,,,
05-05-2019,30.7,27.2,,0,,,,,
06-05-2019,31.4,,,,,,,,
07-05-2019,31.3,26.4,,,,,,,
08-05-2019,31.7,27.6,37,,,196,12.4,,1003.4
09-05-2019,31.9,28,36.2,,,196,15.3,,
10-05-2019,31.5,28.3,36.4,,,186,17.8,,1003.9
11-05-2019,31.1,28,36,,,198,12.8,,1005.6
12-05-2019,31.2,27.5,36,,,195,12.2,,1005.2
13-05-2019,31.4,26,37,,,,10,,1004.2
14-05-2019,32.2,26.2,38.8,,,184,7.6,,1004.4
15-05-2019,30.8,27,37,,,185,15.1,,
16-05-2019,31.7,23.8,37.8,,,203,10.3,,
17-05-2019,31.3,27.2,37,,,190,15.4,,
18-05-2019,32.8,27.1,39.8,,,,9.9,,
19-05-2019,32.3,27.8,39.4,,,,13,,1005.5
20-05-2019,31.7,27.8,38,,,193,10.4,,1006.8
21-05-2019,31.7,27,37,,,192,12.8,,1006.1
22-05-2019,32.1,27.7,37,,,185,17.3,,
23-05-2019,30.6,28,35.4,0.3,,197,22.5,,
24-05-2019,31.9,27.5,37,0,,206,25.1,,1004.1
25-05-2019,32.7,27.6,39,,,189,19.5,,1001.6
26-05-2019,32.8,28.8,38.8,,,,10.5,,
27-05-2019,32.2,27.2,37.8,,,185,14.4,,1003
28-05-2019,32.7,27.6,38,,,196,12.4,,
29-05-2019,32.3,26.6,38,,,,10.4,,
30-05-2019,32.3,28.2,38,,,191,18.6,,1002.1
31-05-2019,30.7,25,37,,,205,21.8,,1003
01-06-2019,30.6,22.9,35,13,,222,12.5,,
02-06-2019,30.2,26,36,0,,195,15,,
03-06-2019,30.6,24.2,34.4,1,,,9.9,,
04-06-2019,31.6,25.8,37,0,,198,17.3,,1002.9
05-06-2019,30.3,23,37,,,202,24.3,,
06-06-2019,30.6,22,34.4,8.9,,,14.2,,
07-06-2019,29.3,27.6,32,0,,,5.2,,1003.2
08-06-2019,29.4,27,34,,,,3.4,,
09-06-2019,31.6,25,37,,,,5.4,,1000.9
10-06-2019,31.6,29,37,,,,8.9,,999
11-06-2019,32.9,26.6,40,,,,7.6,,
12-06-2019,33.2,28.4,42,,,200,9.7,,998.7
13-06-2019,28.8,24.2,33,34,,232,11.6,,
14-06-2019,31.9,25.5,37.4,5.1,,,13.2,,999
15-06-2019,30.3,25,34,0,,,9.1,,999.6
16-06-2019,28.7,23.3,31,6.1,,221,11.2,,1000.1
17-06-2019,31.9,25.9,35.6,1,,287,7.7,,
18-06-2019,32.1,28,,0,,,,,
19-06-2019,32.4,26.4,37,0,,257,5.9,,999.4
20-06-2019,28.2,24.6,31,0,,,8.6,,1000.8
21-06-2019,25.9,22.4,27,23.9,,256,10.3,,1001
22-06-2019,28.1,23.9,30.4,27.9,,,6.8,,1000.8
23-06-2019,29.4,25.6,33,2,,183,9.4,,1002.1
24-06-2019,30.9,26.5,35,0.3,,179,8.7,,1004.2
25-06-2019,31.3,26.9,35,0,,203,10.2,,1004.7
26-06-2019,31.3,26.6,35.2,,,194,11.3,,1003.1
27-06-2019,31,27.6,36,,,195,10.3,,
28-06-2019,29.1,23.5,32,29,,,5.1,,
29-06-2019,29.8,27.8,33,0,,,5.5,,998.3
30-06-2019,27.8,24.7,32.4,2,,,5.6,,997.9
01-07-2019,26.1,24.9,27,21.1,,,10.4,,
02-07-2019,27.1,24.2,29,71.1,,235,14.1,,
03-07-2019,29.1,26.4,32,0.3,,225,10.1,,998.6
04-07-2019,28.2,25.6,31,3,,,6.3,,998.9
05-07-2019,27.6,25.8,30,7.1,,,6.4,,996.1
06-07-2019,26.7,24.2,28,23.9,,229,18.3,,
07-07-2019,29.2,25.2,33,0.3,,225,19.6,,
08-07-2019,29.6,27,33.6,0,,221,14.6,,
09-07-2019,28.8,26.3,34.2,8.9,,,12.6,,1000.2
10-07-2019,28,25.6,31,18,,223,11.5,,
11-07-2019,29.6,25.6,33,3,,224,15.6,,
12-07-2019,29.5,26.2,34.4,0,,206,9.9,,1004
13-07-2019,28.6,25.9,40,18,,223,9.5,,1003.8
14-07-2019,30.1,25.2,,16,,,,,
15-07-2019,30.2,26,35,0,,234,10.1,,1001
16-07-2019,30.7,26,36,0,,,5.8,,
17-07-2019,29.9,26.6,36.2,0.5,,,5.6,,
18-07-2019,29.2,25.4,35,0.3,,,4.5,,
19-07-2019,29.6,26.7,33,13,,,8.8,,
20-07-2019,29.9,26.8,33.2,2,,144,13.5,,1002.3
21-07-2019,30.7,26.9,35,0.5,,,10.3,,1003.5
22-07-2019,31.1,26.5,35,0,,193,10.4,,1003
23-07-2019,31.2,27,35.2,,,,7.5,,1002.4
24-07-2019,30.7,26.5,35.6,,,,7.1,,
25-07-2019,26.3,24.8,29,13,,,5.9,,1002.3
26-07-2019,26.3,23.1,28,52.1,,,5.3,,1000
27-07-2019,27.4,24,29.4,14,,,7.5,,998.6
28-07-2019,27.1,26,29.2,0.5,,,4.2,,998
29-07-2019,27.2,24.2,28.4,9.9,,219,15.8,,999.2
30-07-2019,29.2,26.4,32,1,,208,19.7,,1002.1
31-07-2019,28.1,25.6,32,0,,,6.9,,1001.9
01-08-2019,27.8,25,30,24.9,,,5.8,,1000.7
02-08-2019,27.7,25.6,30,0,,,4.3,,998.8
03-08-2019,26.7,25.4,29.8,2,,,6.8,,
04-08-2019,28.3,24.8,31,11.9,,,7.3,,999
05-08-2019,29.1,25.2,31,0.3,,,7.7,,
06-08-2019,28,25.1,31,26.9,,313,13.4,,992.6
07-08-2019,26.4,24.8,27,42.9,,238,13.5,,
08-08-2019,27.9,24.5,30,14,,188,25.2,,
